user_id,email,first_name,last_name,phone_number,date_of_birth,address,city,state,country,postal_code,policy_number,policy_type,policy_start_date,policy_end_date,premium_amount,coverage_amount,account_created_at,account_age_days,account_status,is_verified,risk_category,claim_frequency,fraud_propensity,total_claims_count,total_claims_amount,fraud_flags_count
cdfeb36f-7ed8-4344-b4af-f10313335bad,user0540@example.com,Troy,Thomas,973-574-2142x09420,2002-01-10,58719 Thomas Causeway Suite 925,Seattle,WA,USA,30152,POL-000540,health,2024-04-19,2026-04-19,11398.45,477324.32,2024-04-19,636,active,True,low,low,0.03709116059663682,10,37659.87,0
29b3004e-e10b-4d32-ae63-9167c76263e5,user0541@example.com,Rebecca,Roman,5958587799,1967-03-04,3795 Hernandez Pike,Atlanta,GA,USA,95090,POL-000541,health,2025-10-18,2027-10-18,25688.27,812217.45,2025-10-18,89,active,True,low,low,0.06684712900192859,9,103932.94,1
4c812d25-8fc2-4c1e-921f-10dd688b6fa5,user0542@example.com,Robert,Becker,329-521-3511,1988-01-24,07535 Gregory Green,Corpus Christi,TX,USA,53585,POL-000542,health,2024-03-03,2025-03-03,4188.85,167999.04,2024-03-03,683,active,True,low,low,0.06171913697746308,8,12913.279999999999,1
e62bd5bd-6bb2-40f4-b0b9-e0028e68ccc7,user0543@example.com,Joshua,Fox,001-741-923-2223x20873,1953-06-22,91370 Hoffman Mill Apt. 792,New York,NY,USA,16740,POL-000543,auto,2025-11-28,2026-11-28,768.55,52967.84,2025-11-28,48,active,True,high,high,0.3367112573777248,21,56104.01,10
5eb76a9d-2c0c-4a89-81ba-27fc6d0176ea,user0544@example.com,Vanessa,Coleman,001-782-326-0809x9371,1986-04-07,8449 Amber Flat,San Antonio,TX,USA,58731,POL-000544,health,2022-03-01,2023-03-01,23325.23,921236.55,2022-03-01,1416,active,True,low,low,0.04772842839619404,13,47518.27,1
fac6bd56-3611-454f-8103-98217c99bf28,user0545@example.com,Tracey,Kim,001-438-611-3370x4946,1998-11-22,0770 Manuel Fort Suite 588,Minneapolis,MN,USA,17562,POL-000545,life,2024-03-23,2026-03-23,8704.22,547273.77,2024-03-23,663,active,True,high,high,0.30670465933497926,25,14973.220000000001,7
ffbeb488-0061-4cb3-82ec-6ae4719628a8,user0546@example.com,Sally,Arnold,718-208-2938,1996-10-13,847 Vargas Plaza,Memphis,TN,USA,22255,POL-000546,home,2025-04-22,2026-04-22,2534.59,213541.82,2025-04-22,268,active,True,low,low,0.03764020331569719,5,5371.33,0
5a6558ae-2069-4dc3-9370-fd98cacae53b,user0547@example.com,Zachary,Doyle,571.256.4153,1975-12-03,6670 Lewis Fort,Chandler,AZ,USA,12377,POL-000547,auto,2025-11-04,2026-11-04,2046.8,151793.43,2025-11-04,72,active,True,low,low,0.052088058615150076,10,15077.03,0
061b492f-c112-4130-9c49-bad3daecd75c,user0548@example.com,Kristina,Jones,(611)295-5309x37313,1963-05-27,170 Todd Roads Apt. 061,Baltimore,MD,USA,71077,POL-000548,auto,2021-07-15,2023-07-15,4639.91,217743.68,2021-07-15,1645,active,True,low,low,0.026623654054996025,11,15760.25,0
aa51f35e-c8c6-4808-840c-480f69951fd1,user0549@example.com,Natasha,Kemp,458-620-7216x2474,1975-01-26,3255 Katrina Isle Apt. 990,Phoenix,AZ,USA,44447,POL-000549,home,2023-12-10,2025-12-09,3685.5,358642.58,2023-12-10,767,active,True,low,low,0.05104766056305747,6,5208.889999999999,0
4e779bf1-028d-47d1-baf0-2f75550fd733,user0550@example.com,Jeffery,Roman,291.520.7209x578,1968-03-28,81996 Ramirez Mews Suite 781,Boston,MA,USA,96071,POL-000550,home,2024-08-14,2026-08-14,6390.32,440991.88,2024-08-14,519,active,True,low,low,0.06663115456637658,5,12664.19,0
789c17f5-efe5-4109-9be7-fead01c63adf,user0551@example.com,Kelly,Lopez,340-851-5567x40920,1987-07-04,930 Charles Glens Apt. 405,Austin,TX,USA,97196,POL-000551,auto,2023-04-10,2025-04-09,2824.58,118332.22,2023-04-10,1011,active,True,low,low,0.041254760191354656,2,33040.75,1
c8d1c45f-0f47-490e-8469-860a9a7d3d09,user0552@example.com,Brett,Mccoy,6912446548,2006-08-30,40046 Sweeney Glen,Stockton,CA,USA,82194,POL-000552,auto,2024-03-07,2026-03-07,3111.62,231392.06,2024-03-07,679,active,True,low,low,0.020054350114765414,11,32332.05,0
4e992800-72a6-46ef-83a8-ae5676ea3e1a,user0553@example.com,Allison,Clark,001-687-852-5604x8992,1974-09-09,6013 Heather Rapids Suite 118,Lexington,KY,USA,15194,POL-000553,auto,2023-05-07,2025-05-06,1717.09,109379.03,2023-05-07,984,active,True,low,low,0.04855437964839204,6,9417.22,0
9d51921d-02d6-4eaf-b6c2-aa5f472223bc,user0554@example.com,Patricia,Sparks,(552)350-8159x5904,1969-08-27,1741 Sutton Orchard,Atlanta,GA,USA,63965,POL-000554,health,2021-11-21,2023-11-21,10308.91,390874.66,2021-11-21,1516,active,True,high,high,0.31728138240526893,17,77921.0,8
f139d6c1-2a8f-4dca-a89f-2b66835ae5a7,user0555@example.com,Tara,Stanley,810.932.3197,1953-05-25,6168 Knapp Harbors Suite 964,Boston,MA,USA,48404,POL-000555,auto,2025-04-27,2026-04-27,3666.66,264858.65,2025-04-27,263,active,True,low,low,0.04281169987851065,7,22222.1,0
73af1419-c240-47e4-aa0e-37fa97641a8c,user0556@example.com,Dawn,Lawson,001-624-641-8328x11372,1994-07-20,759 Jennifer Grove,Houston,TX,USA,39735,POL-000556,auto,2024-11-03,2026-11-03,2274.48,220924.89,2024-11-03,438,active,True,medium,medium,0.17885141280090922,13,21678.52,1
25d50242-2512-4473-8109-100b4f70888e,user0557@example.com,Regina,Johnston,600-994-6584x6392,1982-07-12,76764 Schaefer Mission Apt. 534,Portland,OR,USA,19901,POL-000557,life,2025-11-22,2027-11-22,34649.82,1858998.24,2025-11-22,54,active,True,medium,medium,0.160973596474711,14,13440.76,3
71b306cd-9170-489e-84fc-a12c31b9962e,user0558@example.com,Anna,Wyatt,816.828.9747x676,1993-09-29,193 Martin Villages,San Francisco,CA,USA,33677,POL-000558,health,2022-10-16,2023-10-16,21619.49,895598.0,2022-10-16,1187,active,True,low,low,0.07509158950770219,4,48790.54,0
30a763a4-bfb4-4bb5-bc65-d97c4c79f501,user0559@example.com,Barbara,Wong,817.969.7085,1968-07-07,56396 Williams Hollow,Atlanta,GA,USA,36869,POL-000559,health,2021-09-01,2023-09-01,7784.68,351943.6,2021-09-01,1597,active,True,high,high,0.2668361607987383,18,112277.37,4
cd8ee92d-3eb8-4536-8e96-95e67870a9cf,user0560@example.com,Tim,Olson,240-357-7025,1970-12-01,9409 Ellis Islands Apt. 563,San Antonio,TX,USA,64806,POL-000560,health,2024-12-17,2026-12-17,29530.4,909325.28,2024-12-17,394,active,True,medium,medium,0.12045050501984429,22,45442.74,0
4a359b68-e465-4fb4-ad65-9f1bcc7cd67d,user0561@example.com,Rebecca,Peck,+1-545-755-7663,1990-01-18,50953 Gina Estates,Philadelphia,PA,USA,62160,POL-000561,auto,2022-04-30,2024-04-29,1867.51,175337.75,2022-04-30,1356,active,True,low,low,0.040908678547739316,5,7075.59,0
07958382-3102-469c-8fad-d270ba948fee,user0562@example.com,Theodore,Rice,001-627-469-5887x089,1992-09-09,0366 Kristin Ferry Suite 644,Boston,MA,USA,71405,POL-000562,home,2025-09-05,2027-09-05,4612.4,497190.59,2025-09-05,132,active,True,medium,medium,0.19648157683892536,12,21875.18,1
dc8ce48b-9a4c-424c-9077-224234fa846f,user0563@example.com,Rebecca,Greene,935-900-7961x6537,1989-07-10,47164 Brenda Loaf Apt. 695,Mesa,AZ,USA,03346,POL-000563,health,2021-11-24,2022-11-24,23193.0,601159.97,2021-11-24,1513,active,True,low,low,0.04267810133847705,5,56002.72,0
eecc5370-9c27-4164-b799-d0bb66b6bc89,user0564@example.com,Glenda,Lang,292-950-1691x56978,1986-04-13,07008 James Throughway,Fort Worth,TX,USA,98743,POL-000564,home,2025-04-23,2027-04-23,2462.47,372927.18,2025-04-23,267,active,True,low,low,0.052671877574270484,8,12367.51,0
f6f6aca1-e6fd-4792-ad6e-675b024db9ca,user0565@example.com,Jillian,Smith,674.332.6924,1982-01-24,695 David Square,Stockton,CA,USA,23378,POL-000565,health,2022-07-30,2024-07-29,15728.2,661394.97,2022-07-30,1265,active,True,low,low,0.04816609172924263,4,49002.43,0
09a93242-1be7-4bb4-8257-e5301a9f9e47,user0566@example.com,Kevin,Santana,3316182879,1975-04-01,511 Anthony Field Apt. 905,Minneapolis,MN,USA,79503,POL-000566,auto,2023-11-25,2025-11-24,2501.47,130584.61,2023-11-25,782,active,True,low,low,0.07634652189861443,2,8012.2699999999995,0
ee245eb0-adc2-48a7-a359-79d277fd0d70,user0567@example.com,Tonya,Frazier,+1-494-623-9438x3754,1972-05-12,734 Brown Gardens Apt. 277,Fresno,CA,USA,18410,POL-000567,home,2025-10-18,2026-10-18,4366.29,734494.48,2025-10-18,89,active,True,low,low,0.0793325427282526,4,6011.139999999999,0
14bef064-5055-4705-b853-fcd5ba81f301,user0568@example.com,Christopher,Gibson,416.825.0553,1975-10-06,4837 Ralph Point,Austin,TX,USA,94701,POL-000568,auto,2024-06-15,2025-06-15,1430.17,106844.99,2024-06-15,579,active,True,high,high,0.253139804423811,17,30363.97,3
ddd26ec2-4d4a-4e89-bc7a-38a2a49db435,user0569@example.com,Jasmine,Lawrence,888.994.9128,1959-08-27,4786 Brett Brook Suite 629,San Antonio,TX,USA,49935,POL-000569,home,2023-05-06,2024-05-05,1382.06,242793.79,2023-05-06,985,active,True,medium,medium,0.13683092435952993,12,24938.49,2
bc13eb20-f3c8-41e9-b0ac-c6f047f2f33b,user0570@example.com,Susan,James,(441)257-3180,1966-08-10,07191 Brooke Unions Suite 337,Detroit,MI,USA,07871,POL-000570,auto,2025-05-14,2027-05-14,970.87,61023.05,2025-05-14,246,active,True,medium,medium,0.15331137361135364,7,29993.629999999997,1
0988cad1-7415-4e2d-adb8-298d8f8e6ef8,user0571@example.com,Hector,Diaz,314.396.3550x19353,1951-10-19,584 Foster Ville,Los Angeles,CA,USA,30024,POL-000571,auto,2025-12-23,2026-12-23,3405.42,225985.52,2025-12-23,23,active,True,medium,medium,0.14479841091483758,10,37698.2,3
5857e5e2-9580-4a12-b77c-11797fcf4fb1,user0572@example.com,Christopher,Robinson,7018749317,2005-03-25,02173 Lewis Village Suite 010,Charlotte,NC,USA,13307,POL-000572,auto,2025-10-22,2027-10-22,3604.18,176188.58,2025-10-22,85,active,True,medium,medium,0.1669456356058851,7,24462.260000000002,0
1492ae5d-e8d7-42cf-96c0-4d530076b8d7,user0573@example.com,Sherry,Knight,(821)789-2240x06138,1965-09-11,0251 Wright Plains Apt. 471,Tucson,AZ,USA,08908,POL-000573,health,2024-05-04,2026-05-04,16015.5,580624.96,2024-05-04,621,active,True,low,low,0.04041649893404185,5,30682.71,0
c1363c09-908b-4487-9dad-5d07c3e95164,user0574@example.com,Jennifer,Johnson,7458015311,1953-05-30,6934 Barajas Rest,Los Angeles,CA,USA,57782,POL-000574,home,2025-03-09,2026-03-09,6268.49,694833.9,2025-03-09,312,active,True,high,high,0.26535916941897647,22,23845.4,6
d26fbad0-5231-4a84-8943-6fe5e40ddf3a,user0575@example.com,Melanie,Scott,256.825.7504x22464,1984-04-18,861 Morgan Green Apt. 827,San Jose,CA,USA,65905,POL-000575,auto,2023-02-14,2024-02-14,2789.48,134309.44,2023-02-14,1066,active,True,low,low,0.06456929009509195,10,15569.189999999999,0
c775420b-e0e9-4a88-89f8-159ce42d55d3,user0576@example.com,Darrell,Hoffman,760-758-0197,2002-11-05,267 Jefferson Islands,Austin,TX,USA,06613,POL-000576,auto,2021-08-01,2023-08-01,2274.18,186903.0,2021-08-01,1628,active,True,low,low,0.02803647316400002,9,21096.64,0
f1519c10-4cf8-4f55-ad55-f8e786292eb4,user0577@example.com,Jessica,Davis,242-394-2670x8805,1969-01-31,78626 Rich Mills,San Jose,CA,USA,06137,POL-000577,auto,2022-05-08,2024-05-07,2325.33,151641.95,2022-05-08,1348,active,True,medium,medium,0.18328032592523258,11,14905.2,1
31df8567-73d8-4399-8b3b-e5d2667568fa,user0578@example.com,Jonathan,Jenkins,001-381-942-0768,1987-12-08,8143 Ward Mountains,Boston,MA,USA,20707,POL-000578,health,2022-07-03,2024-07-02,11548.16,457199.18,2022-07-03,1292,active,True,low,low,0.04252991732124321,4,9501.119999999999,0
5cba11ed-4478-49dc-ae6d-1acdfb3a2475,user0579@example.com,Jeremiah,Goodman,266.910.5417x150,1975-02-13,751 Adam Mission,Laredo,TX,USA,62531,POL-000579,auto,2024-05-24,2026-05-24,4937.09,277365.2,2024-05-24,601,active,True,low,low,0.06727645524037401,6,10673.34,0
e3149727-a365-455d-bf1a-0b02617aa195,user0580@example.com,Harold,Campbell,(957)461-8677x066,1989-12-11,83491 Harris Roads,Virginia Beach,VA,USA,78078,POL-000580,auto,2023-10-21,2025-10-20,2656.7,256957.15,2023-10-21,817,active,True,low,low,0.03463056379796632,5,10513.36,0
2830dd22-81b5-47d3-a65c-18865f3f6b8f,user0581@example.com,Daniel,Moore,(659)278-3367,2001-12-19,05994 Watts Road,Fresno,CA,USA,51760,POL-000581,home,2025-01-05,2026-01-05,4201.77,442532.03,2025-01-05,375,active,True,high,high,0.3957886826053503,17,56890.69,8
4a8753c9-241d-4ca0-a5e9-85ddc9ef2a54,user0582@example.com,Melanie,Zhang,+1-501-822-5620,1955-08-11,802 Henry Shoals,Louisville,KY,USA,05545,POL-000582,auto,2023-12-28,2024-12-27,2174.74,91293.25,2023-12-28,749,active,True,medium,medium,0.15384604182371864,8,28980.06,2
bd8a74dc-b1c5-4dad-97ca-702cbc5f0c8e,user0583@example.com,Melissa,Golden,(706)337-0355,1968-06-26,6166 Toni Lodge Suite 863,Stockton,CA,USA,51063,POL-000583,life,2024-12-30,2026-12-30,11227.83,835427.9,2024-12-30,381,active,True,low,low,0.068177978066514,2,497.34000000000003,0
97eced45-b8d5-48a1-9a0a-48395b75f45d,user0584@example.com,Brian,Norman,468.773.2092,2000-09-04,80694 Cheyenne Points Suite 387,Los Angeles,CA,USA,13201,POL-000584,life,2025-04-25,2026-04-25,33847.8,1917484.63,2025-04-25,265,active,True,low,low,0.06130243276315535,8,12198.96,1
ef7eaded-6d81-416b-b077-403cab0706df,user0585@example.com,Amanda,Gonzalez,510-200-6658x4843,1993-11-30,0356 Jenna Rest Suite 064,Atlanta,GA,USA,74587,POL-000585,auto,2025-02-14,2027-02-14,5948.28,250202.37,2025-02-14,335,active,True,high,high,0.34045057606448675,17,97639.85,10
6b560566-68b7-45ea-8b1e-e6ef4bac3082,user0586@example.com,Felicia,Ruiz,+1-904-247-9058x304,1957-05-17,76451 Adam Trafficway,Los Angeles,CA,USA,06761,POL-000586,auto,2025-05-07,2026-05-07,2474.02,216981.12,2025-05-07,253,active,True,medium,medium,0.1606280114509985,13,20543.09,2
608f42eb-edf8-4e86-8278-36c87c58cae9,user0587@example.com,Crystal,Williams,298-657-5473,1960-06-23,62828 Bowers Mills Apt. 553,Tucson,AZ,USA,24589,POL-000587,health,2022-08-22,2024-08-21,26054.78,988451.06,2022-08-22,1242,active,True,low,low,0.0519173419269906,10,46167.87,0
8ac5d611-0137-492e-b8d7-cbadfb5f24ac,user0588@example.com,Heather,Hayden,(315)950-1352x471,1982-02-07,505 Jared Way Apt. 841,Chandler,AZ,USA,67725,POL-000588,home,2021-02-07,2023-02-07,8807.47,619463.72,2021-02-07,1803,active,True,high,high,0.30600678393052605,13,13251.48,2
3d6aabba-1c6e-45c7-93d1-2d7cef28daa2,user0589@example.com,Kaitlyn,Underwood,320-707-4045,1974-11-07,27692 Hoffman Prairie,Chicago,IL,USA,35265,POL-000589,life,2021-02-27,2022-02-27,6755.6,613847.75,2021-02-27,1783,active,True,high,high,0.3805593862338553,13,9462.67,2
ba8a5b43-8d3c-48bb-be84-2caae34c9d01,user0590@example.com,William,Hood,809.225.2390,1971-04-28,0712 Gallegos Vista,Miami,FL,USA,16635,POL-000590,auto,2023-04-12,2024-04-11,1036.63,64068.75,2023-04-12,1009,active,True,medium,medium,0.1663133226074174,13,25940.13,2
e3c5982a-e651-4b88-8d2d-77122e1bbbec,user0591@example.com,Jamie,Bruce,+1-512-858-1936x694,1967-04-17,3145 Watson Manor Apt. 508,Long Beach,CA,USA,77002,POL-000591,home,2022-01-20,2024-01-20,7028.52,611424.34,2022-01-20,1456,active,True,low,low,0.0454547421923948,7,13795.28,0
4e105897-2e0a-4854-9130-044a20d7242a,user0592@example.com,Daniel,Carter,001-231-487-9897x633,1961-07-20,33388 Dale Port Suite 025,Fort Worth,TX,USA,04052,POL-000592,home,2022-08-20,2023-08-20,5393.22,552307.48,2022-08-20,1244,active,True,low,low,0.03954244010521994,4,3127.33,0
c229d758-341d-4dab-9b95-4f0a319a408c,user0593@example.com,Jennifer,Hernandez,8406043866,1977-02-21,260 Steven Neck Suite 636,Albuquerque,NM,USA,66491,POL-000593,life,2024-02-02,2026-02-01,2705.83,139222.54,2024-02-02,713,active,True,low,low,0.04774133605607975,8,4467.95,1
45bbe659-57a4-419c-af3d-ce3eb21d5871,user0594@example.com,Jamie,Cowan,980.288.2330,1955-06-15,7707 Garcia Square,Lexington,KY,USA,52428,POL-000594,auto,2021-03-07,2023-03-07,1381.76,118697.57,2021-03-07,1775,active,True,low,low,0.05958925056160368,13,11668.8,0
937ffc77-2474-4067-ae1e-af8e2e512cf9,user0595@example.com,Aaron,Hunter,+1-263-267-8281x6896,1971-12-27,812 Chapman Inlet Apt. 528,New York,NY,USA,88579,POL-000595,auto,2021-09-24,2023-09-24,4908.35,275058.71,2021-09-24,1574,active,True,medium,medium,0.1291604957175185,12,55322.71,1
ff99cdac-6355-487b-9e9e-69d513de3f18,user0596@example.com,Marcus,Hickman,(281)579-2241x99797,1957-03-11,348 Christine Vista,Columbus,OH,USA,45818,POL-000596,auto,2022-05-15,2024-05-14,3545.69,176592.43,2022-05-15,1341,active,True,low,low,0.07469709233020569,7,10244.62,0
d705f7d7-a258-41ce-8ec2-d904437280cb,user0597@example.com,Jonathan,Odonnell,889.904.8334x658,2003-03-02,0213 Elizabeth Parkways,Miami,FL,USA,90644,POL-000597,life,2025-06-18,2026-06-18,21794.64,1743618.81,2025-06-18,211,active,True,high,high,0.27113559155319755,20,26032.28,7
9351459f-f228-4774-894b-51622943dede,user0598@example.com,Jacqueline,Adkins,(540)959-9743x08780,1980-06-07,371 Robert Wells Suite 041,Anchorage,AK,USA,44231,POL-000598,home,2021-03-08,2023-03-08,2820.3,288080.98,2021-03-08,1774,active,True,medium,medium,0.12139444364016366,7,5541.12,1
90e7913d-52a2-429c-980b-57c5f0f1270d,user0599@example.com,Luke,Fernandez,+1-613-973-1421x7562,1984-07-02,433 Tyler Plains Apt. 730,Stockton,CA,USA,46619,POL-000599,home,2024-12-20,2025-12-20,4275.45,675806.18,2024-12-20,391,active,True,low,low,0.05111832143996076,8,43199.12,2
3d5fb15c-b437-420d-b1bb-0820e8da5746,user0600@example.com,Christina,Ortiz,(608)240-7846,1994-05-08,7466 Darryl Ridges Suite 856,San Francisco,CA,USA,45451,POL-000600,auto,2024-04-13,2026-04-13,2458.7,134204.78,2024-04-13,642,active,True,low,low,0.054516775691285005,7,32020.97,0
f03e971b-35f8-4b29-9efb-c42646386012,user0601@example.com,Leslie,Cooper,224-958-6672x9299,1959-06-09,9406 Corey Trail Suite 138,Seattle,WA,USA,21949,POL-000601,auto,2024-03-11,2026-03-11,3830.38,260506.05,2024-03-11,675,active,True,low,low,0.07032227147203157,9,18915.48,2
58ac12a3-3def-40dd-97a2-431b064f7944,user0602@example.com,Sandra,Hall,(788)633-9238x98622,1974-08-02,96610 Michael Landing Suite 480,Mesa,AZ,USA,73843,POL-000602,home,2023-03-25,2025-03-24,5131.98,573177.57,2023-03-25,1027,active,True,medium,medium,0.18145654142459927,13,17990.08,1
fd502323-eadf-410f-b11a-0880979bbcae,user0603@example.com,James,Pearson,249-826-2735,1951-11-12,66460 Jones Rapids,Columbus,OH,USA,05253,POL-000603,home,2025-08-09,2026-08-09,8105.15,699094.47,2025-08-09,159,active,True,low,low,0.04094962319394499,8,15604.99,1
116272e1-9592-4307-ba68-1b1f2ccf270f,user0604@example.com,Mercedes,Smith,+1-216-365-9545x430,1977-07-25,2742 Rhonda Island Apt. 258,Arlington,TX,USA,75292,POL-000604,life,2023-11-14,2024-11-13,24990.64,1698691.23,2023-11-14,793,active,True,medium,medium,0.1473205688547235,13,5066.03,1
af3f58c5-1122-40f4-bab5-25938b7a9e96,user0605@example.com,Patricia,Parks,807.332.1665,1952-09-12,86117 Jason Glen Apt. 250,Chandler,AZ,USA,03443,POL-000605,auto,2023-07-27,2024-07-26,2753.14,110678.75,2023-07-27,903,active,True,low,low,0.03184422402383255,5,6726.95,1
1465d361-0269-41c4-ae20-a4ad4644be9f,user0606@example.com,Gregory,Irwin,(643)949-4652x65053,2001-08-02,16028 Haynes Wells Suite 388,San Diego,CA,USA,95027,POL-000606,health,2023-01-27,2024-01-27,23952.87,691358.66,2023-01-27,1084,active,True,low,low,0.04132432440574013,4,23068.32,0
d861a834-fe73-4e45-9021-27bbfdba1d91,user0607@example.com,Michael,Fowler,+1-775-492-0415,2005-11-06,01643 Renee Gateway,Fresno,CA,USA,82706,POL-000607,health,2023-07-13,2024-07-12,10053.27,340364.75,2023-07-13,917,active,True,low,low,0.06935817629343323,11,73321.62,0
e5f183de-41ae-4e72-a24c-ca02c8596e54,user0608@example.com,Dennis,Moyer,844.943.3294x578,1990-03-31,047 Anderson Roads Suite 497,Chandler,AZ,USA,20206,POL-000608,health,2025-11-13,2027-11-13,17568.76,580055.4,2025-11-13,63,active,True,low,low,0.035406170932274786,5,134257.38999999998,0
09dc611d-cdd8-4d44-9c1c-9b2673de5d09,user0609@example.com,Kristina,Trujillo,241.990.6710,1982-06-18,98299 Cameron Roads Suite 212,Memphis,TN,USA,66399,POL-000609,auto,2024-12-21,2026-12-21,3028.34,148196.41,2024-12-21,390,active,True,medium,medium,0.1950309580875907,16,47504.77,2
0053ee04-6a63-4788-b77f-8261b7a7648a,user0610@example.com,Michael,Bailey,+1-370-724-8910x557,1994-07-11,45651 Victoria Fork Suite 344,Dallas,TX,USA,07824,POL-000610,auto,2021-09-02,2023-09-02,1802.1,102789.51,2021-09-02,1596,active,True,medium,medium,0.12160093789030198,16,36016.93,2
5816aac6-e3b6-4428-a349-4f05bae36267,user0611@example.com,Tanner,Johnson,001-606-731-3959x43578,1985-12-17,12821 Laura Falls Suite 421,New York,NY,USA,87009,POL-000611,auto,2024-08-14,2026-08-14,2056.83,116136.57,2024-08-14,519,active,True,low,low,0.05438895487887474,8,21248.079999999998,1
d2989f27-4441-4930-ac22-264c881acc1c,user0612@example.com,Luis,Baker,288.793.7707x0507,2004-12-18,626 Jacob Lodge,Houston,TX,USA,24002,POL-000612,home,2023-08-04,2025-08-03,9742.12,758210.71,2023-08-04,895,active,True,medium,medium,0.1360007136890198,7,14550.5,1
96b6f46f-1593-4dea-9bdf-8da75f339500,user0613@example.com,Jennifer,Russo,226.657.2079,1992-11-18,8937 Simpson Isle,Houston,TX,USA,21876,POL-000613,home,2025-09-11,2027-09-11,8347.12,673804.17,2025-09-11,126,active,True,medium,medium,0.1700169227086012,11,32154.76,2
18e78239-b00f-431f-8d45-40a3f06133d5,user0614@example.com,Denise,Oliver,+1-563-769-1845x441,1976-04-11,262 Craig Unions,Cleveland,OH,USA,46625,POL-000614,auto,2024-07-15,2025-07-15,3541.84,257068.39,2024-07-15,549,active,True,low,low,0.0666381288886351,6,14646.99,1
2b12e70d-ffef-4a9d-9ca0-06b2be876df7,user0615@example.com,Carrie,Ray,(574)578-7155,2005-10-14,793 Laura Forest,Albuquerque,NM,USA,84537,POL-000615,home,2021-07-24,2022-07-24,4116.59,476231.71,2021-07-24,1636,active,True,medium,medium,0.1482403800777469,16,59653.04,4
248f6f03-1650-4020-814e-0eba4cf85e55,user0616@example.com,Troy,Mosley,396-217-6502,1996-07-16,78649 Barron View,Austin,TX,USA,68894,POL-000616,health,2022-07-13,2024-07-12,8323.57,278569.09,2022-07-13,1282,active,True,medium,medium,0.18333120577464504,7,27255.35,2
3e137e5b-42b4-4bf1-aa9c-9258a7c9e6fe,user0617@example.com,Karina,Humphrey,8055125380,1955-08-01,3769 George Point,New York,NY,USA,61798,POL-000617,health,2024-05-22,2025-05-22,19593.81,695138.78,2024-05-22,603,active,True,low,low,0.07372476267165314,6,56715.02,0
2fc1c1d8-da80-4081-9382-5b988ddf1139,user0618@example.com,Rebecca,Sutton,001-374-362-2689x753,1993-05-10,43872 Sean Mission Apt. 144,Miami,FL,USA,33412,POL-000618,auto,2024-03-16,2026-03-16,1254.79,53737.49,2024-03-16,670,active,True,high,high,0.2867430262548934,14,57159.56,4
218f7d7d-0707-424f-9d37-2c75f37d9075,user0619@example.com,Joseph,Logan,699-564-5962,1982-02-07,277 Megan Mission,Jacksonville,FL,USA,30453,POL-000619,health,2024-04-22,2026-04-22,25685.0,992434.81,2024-04-22,633,active,True,medium,medium,0.17681946735418075,14,142614.22,3
b29fc806-d2c8-4707-929e-2a73d34164b1,user0620@example.com,Robert,Rivera,+1-870-951-8251x1031,1957-08-12,5914 Poole Landing,San Antonio,TX,USA,54797,POL-000620,health,2024-05-13,2025-05-13,13711.81,430892.24,2024-05-13,612,active,True,low,low,0.05022640662347805,8,67519.18000000001,0
be3ffd1b-95d5-4376-89d9-dbc4619bb947,user0621@example.com,Rhonda,Harvey,(476)801-5043x4010,1987-12-22,6475 Richard Vista Suite 573,Columbus,OH,USA,95543,POL-000621,auto,2023-03-09,2025-03-08,4439.72,193490.38,2023-03-09,1043,active,True,high,high,0.3222074067622641,20,75447.65,7
adbd29bc-9865-4940-81f3-181b0d7cec81,user0622@example.com,Dawn,Castillo,210-650-6859x0233,2001-09-23,214 Fields Way Suite 165,New Orleans,LA,USA,29376,POL-000622,auto,2021-09-25,2023-09-25,2017.45,88735.45,2021-09-25,1573,active,True,low,low,0.05129597077946729,7,20138.050000000003,1
a19522f8-8501-404f-8340-4bcbe0b9f8fb,user0623@example.com,Phyllis,Robinson,3538428907,1958-09-04,96150 Rodriguez Ville,Fort Worth,TX,USA,07117,POL-000623,health,2025-04-14,2026-04-14,2984.81,104522.95,2025-04-14,276,active,True,medium,medium,0.1357989025321626,9,72562.68000000001,0
d34ae230-40bd-4f02-90bc-69507bcdad2f,user0624@example.com,David,Munoz,367.905.9041,1988-02-21,9631 Gutierrez Bypass Suite 087,Los Angeles,CA,USA,36040,POL-000624,auto,2023-03-13,2025-03-12,2500.05,179209.19,2023-03-13,1039,active,True,low,low,0.03259188063674727,10,20505.27,0
8d3f8e08-bd43-4891-b6dc-c6e016c26a62,user0625@example.com,Maria,Roy,(698)930-8788,1976-04-09,3759 Andersen Streets,Indianapolis,IN,USA,51843,POL-000625,auto,2024-02-12,2026-02-11,2977.1,143061.32,2024-02-12,703,active,True,low,low,0.053288405496436875,7,14081.570000000002,0
d2708524-68b6-43ab-a727-de22d6a92ace,user0626@example.com,Ryan,Thompson,782-730-0971x547,1950-12-18,67211 Reyes Track,Detroit,MI,USA,96429,POL-000626,auto,2023-09-23,2024-09-22,3074.29,284036.58,2023-09-23,845,active,True,low,low,0.06040348874179011,8,16978.7,0
d96e7249-835d-4e34-abcc-4364af95edd8,user0627@example.com,Carl,Smith,(982)346-4913,1974-05-29,94231 Escobar Lodge Apt. 781,Austin,TX,USA,29692,POL-000627,auto,2023-08-24,2024-08-23,2573.33,123981.59,2023-08-24,875,active,True,medium,medium,0.12674164473446123,17,37804.47,1
